name,database,iterations,times,min,max,mean,median,std_dev,total
aggregation_query_medium,scylla,3,"[0.20461225509643555, 0.21067476272583008, 0.20802569389343262]",0.20461225509643555,0.21067476272583008,0.20777090390523276,0.20802569389343262,0.002481557057263563,0.6233127117156982
aggregation_query_medium,duckdb,3,"[0.05492067337036133, 0.0560452938079834, 0.05046534538269043]",0.05046534538269043,0.0560452938079834,0.053810437520345054,0.05492067337036133,0.002409484569948297,0.16143131256103516
