name,database,iterations,times,min,max,mean,median,std_dev,total
data_loading_medium,scylla,3,"[63.2960684299469, 63.19272708892822, 63.268423318862915]",63.19272708892822,63.2960684299469,63.25240627924601,63.268423318862915,0.04368269954609554,189.75721883773804
data_loading_medium,duckdb,3,"[6.535560131072998, 5.281677722930908, 4.958149433135986]",4.958149433135986,6.535560131072998,5.591795762379964,5.281677722930908,0.6802872071340297,16.775387287139893
