name,database,iterations,times,min,max,mean,median,std_dev,total
concurrent_16_medium,scylla,3,"[0.137739896774292, 0.09992170333862305, 0.10677242279052734]",0.09992170333862305,0.137739896774292,0.11481134096781413,0.10677242279052734,0.016452397855231768,0.3444340229034424
concurrent_16_medium,duckdb,3,"[2.0808451175689697, 1.51450514793396, 1.7568578720092773]",1.51450514793396,2.0808451175689697,1.7840693791707356,1.7568578720092773,0.23200659458018935,5.352208137512207
