name,database,iterations,times,min,max,mean,median,std_dev,total
concurrent_4_small,scylla,3,"[0.14790010452270508, 0.18283605575561523, 0.08080697059631348]",0.08080697059631348,0.18283605575561523,0.13718104362487793,0.14790010452270508,0.04233719605350601,0.4115431308746338
concurrent_4_small,duckdb,3,"[0.8800675868988037, 0.9674503803253174, 0.9042911529541016]",0.8800675868988037,0.9674503803253174,0.9172697067260742,0.9042911529541016,0.03683540226705987,2.7518091201782227
