name,database,iterations,times,min,max,mean,median,std_dev,total
point_query_medium,scylla,3,"[0.08569717407226562, 0.0783226490020752, 0.07210397720336914]",0.07210397720336914,0.08569717407226562,0.07870793342590332,0.0783226490020752,0.005556082753438056,0.23612380027770996
point_query_medium,duckdb,3,"[0.037351369857788086, 0.04131126403808594, 0.03990292549133301]",0.037351369857788086,0.04131126403808594,0.03952185312906901,0.03990292549133301,0.0016389229367179522,0.11856555938720703
