name,database,iterations,times,min,max,mean,median,std_dev,total
concurrent_16_small,scylla,3,"[0.13561367988586426, 0.11957263946533203, 0.1693410873413086]",0.11957263946533203,0.1693410873413086,0.1415091355641683,0.13561367988586426,0.02074113303297073,0.4245274066925049
concurrent_16_small,duckdb,3,"[1.8192358016967773, 1.6705267429351807, 1.8291919231414795]",1.6705267429351807,1.8291919231414795,1.7729848225911458,1.8192358016967773,0.072562729890059,5.3189544677734375
