name,database,iterations,times,min,max,mean,median,std_dev,total
point_query_small,scylla,3,"[0.12874794006347656, 0.11570429801940918, 0.11339497566223145]",0.11339497566223145,0.12874794006347656,0.11928240458170573,0.11570429801940918,0.006759216616582979,0.3578472137451172
point_query_small,duckdb,3,"[0.046173810958862305, 0.06177020072937012, 0.06279230117797852]",0.046173810958862305,0.06279230117797852,0.05691210428873698,0.06177020072937012,0.007604576694797441,0.17073631286621094
