name,database,iterations,times,min,max,mean,median,std_dev,total
data_loading_small,scylla,3,"[6.425219297409058, 6.604871988296509, 6.452064752578735]",6.425219297409058,6.604871988296509,6.494052012761434,6.452064752578735,0.0791242476489255,19.4821560382843
data_loading_small,duckdb,3,"[1.3279566764831543, 1.8398456573486328, 2.6578330993652344]",1.3279566764831543,2.6578330993652344,1.9418784777323406,1.8398456573486328,0.5476926433447867,5.8256354331970215
